user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
BarackObama,Barack Obama,1057297156711813123,2018-10-30 15:44:20,/BarackObama/status/1057297156711813123,82302,3298,24452,"Your vote can decide the health care of millions. Your voice can determine the character of our country. You have power — use it! In most states, you don't even have to wait until Election Day to cast a ballot. Find out where you can vote before Nov. 6: http://IWillVote.com pic.twitter.com/hWkFHqi49K","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Your vote can decide the health care of millions. Your voice can determine the character of our country. You have power — use it! In most states, you don't even have to wait until Election Day to cast a ballot. Find out where you can vote before Nov. 6: <a class=""twitter-timeline-link"" data-expanded-url=""http://IWillVote.com"" dir=""ltr"" href=""https://t.co/NKXRGNgbZX"" rel=""nofollow noopener"" target=""_blank"" title=""http://IWillVote.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">IWillVote.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hWkFHqi49K"">pic.twitter.com/hWkFHqi49K</a></p>"
BarackObama,Barack Obama,1056303165610618880,2018-10-27 21:54:34,/BarackObama/status/1056303165610618880,827492,20763,180303,"We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful rhetoric against those who look, love, or pray differently. And we have to stop making it so easy for those who want to harm the innocent to get their hands on a gun.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful rhetoric against those who look, love, or pray differently. And we have to stop making it so easy for those who want to harm the innocent to get their hands on a gun.</p>"
BarackObama,Barack Obama,1052610585328869377,2018-10-17 17:21:34,/BarackObama/status/1052610585328869377,241407,9576,96468,"The last presidential election turned on fewer than 100,000 votes in three states. More people go to Coachella. There’s no good excuse not to vote. Head over to http://Vote.org  to check your registration, get your absentee ballot, and find out where to vote on November 6.https://twitter.com/attn/status/1052577837968846848 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">The last presidential election turned on fewer than 100,000 votes in three states. More people go to Coachella. There’s no good excuse not to vote. Head over to <a class=""twitter-timeline-link"" data-expanded-url=""http://Vote.org"" dir=""ltr"" href=""https://t.co/zTCemnRMYV"" rel=""nofollow noopener"" target=""_blank"" title=""http://Vote.org""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">Vote.org</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> to check your registration, get your absentee ballot, and find out where to vote on November 6.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/attn/status/1052577837968846848"" dir=""ltr"" href=""https://t.co/LIQbltVJtz"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/attn/status/1052577837968846848""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/attn/status/10</span><span class=""invisible"">52577837968846848</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
BarackObama,Barack Obama,1050564463907270656,2018-10-12 01:51:01,/BarackObama/status/1050564463907270656,95112,3308,17801,America is always at our best when we look out for each other. Please do what you can to help people recover and rebuild from Hurricane Michael.https://www.charitynavigator.org/index.cfm?bay=content.view&cpid=6806 …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">America is always at our best when we look out for each other. Please do what you can to help people recover and rebuild from Hurricane Michael.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.charitynavigator.org/index.cfm?bay=content.view&amp;cpid=6806"" dir=""ltr"" href=""https://t.co/psmPZnmlqY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.charitynavigator.org/index.cfm?bay=content.view&amp;cpid=6806""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">charitynavigator.org/index.cfm?bay=</span><span class=""invisible"">content.view&amp;cpid=6806</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
BarackObama,Barack Obama,1050385850792640512,2018-10-11 14:01:16,/BarackObama/status/1050385850792640512,185957,3454,32732,"I’m so proud of the work @MichelleObama has done over the years to ensure adolescent girls have access to education, and I know that the @GirlsAlliance will be another great chapter in her effort to get girls the opportunities they deserve.https://twitter.com/girlsalliance/status/1050358965702414336 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I’m so proud of the work <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""409486555"" dir=""ltr"" href=""/MichelleObama""><s>@</s><b>MichelleObama</b></a> has done over the years to ensure adolescent girls have access to education, and I know that the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1047165448008228864"" dir=""ltr"" href=""/girlsalliance""><s>@</s><b>GirlsAlliance</b></a> will be another great chapter in her effort to get girls the opportunities they deserve.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/girlsalliance/status/1050358965702414336"" dir=""ltr"" href=""https://t.co/Ohv6NAylo4"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/girlsalliance/status/1050358965702414336""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/girlsalliance/</span><span class=""invisible"">status/1050358965702414336</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
BarackObama,Barack Obama,1049506695339229186,2018-10-09 03:47:49,/BarackObama/status/1049506695339229186,322182,5115,33380,Congratulations to Drew Brees on the all time passing record. Always a class act.,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congratulations to Drew Brees on the all time passing record. Always a class act.</p>"
BarackObama,Barack Obama,1047564181266939905,2018-10-03 19:08:58,/BarackObama/status/1047564181266939905,678054,18682,65587,"Happy Anniversary, @MichelleObama. For 26 years, you’ve been an extraordinary partner, someone who can always make me laugh, and my favorite person to see the world with.pic.twitter.com/s8xoZ9j2YR","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Happy Anniversary, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""409486555"" dir=""ltr"" href=""/MichelleObama""><s>@</s><b>MichelleObama</b></a>. For 26 years, you’ve been an extraordinary partner, someone who can always make me laugh, and my favorite person to see the world with.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/s8xoZ9j2YR"">pic.twitter.com/s8xoZ9j2YR</a></p>"
BarackObama,Barack Obama,1046803503988006912,2018-10-01 16:46:18,/BarackObama/status/1046803503988006912,208585,9591,45190,"Today, I’m proud to endorse even more Democratic candidates who aren’t just running against something, but for something—to expand opportunity for all of us and to restore dignity, honor, and compassion to public service. They deserve your vote:pic.twitter.com/NO5jnhX3XD","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today, I’m proud to endorse even more Democratic candidates who aren’t just running against something, but for something—to expand opportunity for all of us and to restore dignity, honor, and compassion to public service. They deserve your vote:<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/NO5jnhX3XD"">pic.twitter.com/NO5jnhX3XD</a></p>"
BarackObama,Barack Obama,1046074495201693697,2018-09-29 16:29:29,/BarackObama/status/1046074495201693697,114181,2951,11132,"From civil servants to organizers, the young people I met in Amsterdam today are doing the hard work of change. And they keep at it for their communities, their countries, and the collective future of Europe and the world. Keep up the good work.pic.twitter.com/AVtuBPHdr2","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">From civil servants to organizers, the young people I met in Amsterdam today are doing the hard work of change. And they keep at it for their communities, their countries, and the collective future of Europe and the world. Keep up the good work.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/AVtuBPHdr2"">pic.twitter.com/AVtuBPHdr2</a></p>"
BarackObama,Barack Obama,1044690296917962754,2018-09-25 20:49:10,/BarackObama/status/1044690296917962754,370271,10145,97102,"The antidote to government by a powerful few is government by the organized, energized many. This National Voter Registration Day, make sure you're registered, vote early if you can, or show up on November 6. This moment is too important to sit out.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The antidote to government by a powerful few is government by the organized, energized many. This National Voter Registration Day, make sure you're registered, vote early if you can, or show up on November 6. This moment is too important to sit out.</p>"
